"MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"20","RL",70,12243,1,"None",2,"Lvl","Inside",2,"NWAmes","Norm","Norm","1Fam","1Story",5,6,1971,1971,"Gable","CompShg","Plywood","Plywood",0,0,3,3,"CBlock",4,3,3,5,998,1,0,486,1484,"GasA",4,1,"SBrkr",1484,0,0,1484,0,0,2,0,3,1,3,7,7,1,3,"Attchd",1971,1,2,487,3,3,2,224,0,0,0,180,0,0,"None","None",0,"2",2007,"WD","Normal",175000
"190","RL",60,10800,1,"None",3,"Lvl","Corner",2,"OldTown","Norm","Norm","2fmCon","1.5Fin",5,4,1900,1970,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,2,"CBlock",3,2,1,4,664,1,0,290,954,"GasA",3,0,"FuseA",1766,648,0,2414,0,0,2,0,3,2,3,10,4,1,4,"Attchd",1970,1,2,520,3,2,0,142,0,0,0,0,0,0,"None","None",0,"5",2006,"ConLD","Normal",160000
"180","RM",21,1526,1,"None",3,"Lvl","Inside",2,"MeadowV","Norm","Norm","Twnhs","SFoyer",4,8,1970,2002,"Gable","CompShg","CemntBd","CmentBd",0,0,3,4,"CBlock",4,3,3,6,515,1,0,115,630,"GasA",3,1,"SBrkr",630,0,0,630,1,0,1,0,1,1,4,3,7,0,0,"Attchd",1970,1,1,286,3,3,2,0,0,0,0,0,0,0,"None","None",0,"5",2009,"WD","Normal",86000
"160","RM",21,2665,1,"None",3,"Lvl","Inside",2,"MeadowV","Norm","Norm","TwnhsE","2Story",5,6,1976,1976,"Gable","CompShg","CemntBd","CmentBd",0,0,3,3,"PConc",4,3,2,1,0,1,0,264,264,"GasA",3,1,"SBrkr",616,688,0,1304,0,0,1,1,3,1,3,4,7,1,4,"BuiltIn",1976,3,1,336,3,3,2,141,24,0,0,0,0,0,"None","None",0,"6",2008,"WD","Normal",115000
"50","RL",79,9490,1,"None",3,"Lvl","Inside",2,"NAmes","Artery","Norm","1Fam","1.5Fin",6,7,1941,1950,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"CBlock",3,3,1,4,403,3,165,238,806,"GasA",3,1,"FuseA",958,620,0,1578,1,0,1,0,3,1,2,5,7,2,3,"Attchd",1941,1,1,240,3,3,2,0,0,32,0,0,0,0,"MnPrv","None",0,"8",2006,"WD","Normal",133000
"60","RL",105,15578,1,"None",2,"Lvl","Corner",2,"Gilbert","Norm","Norm","1Fam","2Story",6,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,1,0,1,0,728,728,"GasA",4,1,"SBrkr",728,728,0,1456,0,0,2,1,3,1,3,8,7,0,0,"Attchd",2006,2,2,429,3,3,2,0,0,0,0,0,0,0,"None","None",0,"5",2006,"New","Partial",172785
"20","RL",70,7931,1,"None",3,"Lvl","Inside",2,"NAmes","Norm","Norm","1Fam","1Story",5,6,1960,1960,"Gable","CompShg","BrkFace","Wd Sdng",0,0,3,3,"CBlock",3,3,1,4,374,2,532,363,1269,"GasA",3,1,"FuseA",1269,0,0,1269,0,0,1,1,3,1,3,6,7,1,2,"Detchd",1964,1,1,308,3,3,2,0,0,0,0,0,0,0,"None","None",0,"6",2008,"WD","Normal",155000
"30","RM",50,5784,1,"None",3,"Lvl","Inside",2,"OldTown","Artery","Norm","1Fam","1Story",5,8,1938,1996,"Gable","CompShg","MetalSd","MetalSd",0,0,3,3,"BrkTil",2,3,1,1,0,1,0,190,190,"GasA",4,1,"FuseA",886,0,0,886,0,0,1,0,2,1,3,4,7,0,0,"Attchd",1938,1,1,273,3,3,2,144,20,80,0,0,0,0,"None","None",0,"12",2009,"WD","Normal",91300
"30","C (all)",60,7879,1,"None",3,"Lvl","Inside",2,"IDOTRR","Norm","Norm","1Fam","1Story",4,5,1920,1950,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"CBlock",3,3,1,3,495,1,0,225,720,"GasA",3,0,"FuseA",720,0,0,720,0,0,1,0,2,1,3,4,7,0,0,"No Garage",1920,0,0,0,0,0,0,0,523,115,0,0,0,0,"GdWo","None",0,"11",2009,"WD","Abnorml",34900
"20","RL",89,12692,1,"None",2,"Lvl","Inside",2,"NoRidge","Norm","Norm","1Fam","1Story",8,5,1992,1993,"Hip","CompShg","BrkFace","BrkFace",0,0,4,3,"PConc",4,3,1,6,1231,1,0,1969,3200,"GasA",5,1,"SBrkr",3228,0,0,3228,1,0,3,0,4,1,4,10,7,1,4,"Attchd",1992,2,2,546,3,3,2,264,75,291,0,0,0,0,"None","None",0,"5",2007,"WD","Normal",430000
"50","RL",60,9120,1,"Pave",3,"Lvl","Inside",2,"BrkSide","Norm","Norm","1Fam","1.5Fin",7,6,1925,1950,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,4,"PConc",3,3,1,3,329,1,0,697,1026,"GasA",5,1,"SBrkr",1133,687,0,1820,1,0,2,0,4,1,3,8,7,0,0,"Detchd",1925,1,1,240,3,3,0,0,100,0,0,0,0,0,"GdPrv","None",0,"6",2008,"WD","Normal",184000
"20","RL",65,7800,1,"None",3,"Lvl","Inside",2,"Sawyer","Norm","Norm","1Fam","1Story",5,7,1967,2004,"Hip","CompShg","HdBoard","HdBoard",1,89,3,3,"PConc",3,3,1,5,450,1,0,414,864,"GasA",5,1,"SBrkr",899,0,0,899,0,0,1,0,3,1,4,5,7,0,0,"Attchd",1967,3,1,288,3,3,2,64,0,0,0,0,0,0,"MnPrv","None",0,"6",2009,"WD","Normal",130000
"20","RL",70,7535,1,"None",2,"Lvl","Inside",2,"NAmes","Norm","Norm","1Fam","1Story",5,7,1958,1985,"Gable","CompShg","MetalSd","MetalSd",0,0,3,3,"CBlock",3,3,1,4,111,2,279,522,912,"GasA",2,1,"SBrkr",912,0,0,912,0,1,1,0,2,1,3,5,7,0,0,"Attchd",1958,3,1,297,3,3,2,12,285,0,0,0,0,0,"MnWw","Shed",480,"6",2007,"WD","Normal",120000
"160","RM",21,1890,1,"None",3,"Lvl","Inside",2,"BrDale","Norm","Norm","Twnhs","2Story",6,5,1973,1973,"Gable","CompShg","HdBoard","HdBoard",1,285,3,3,"CBlock",3,3,1,4,356,1,0,316,672,"GasA",3,1,"SBrkr",672,546,0,1218,0,0,1,1,3,1,3,7,7,0,0,"Detchd",1973,1,1,264,3,3,2,144,28,0,0,0,0,0,"None","None",0,"5",2007,"WD","Normal",113000
"60","FV",75,9803,1,"None",3,"Lvl","Inside",2,"Somerst","Norm","Norm","1Fam","2Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,6,400,1,0,466,866,"GasA",4,1,"SBrkr",866,902,0,1768,0,0,2,1,3,1,4,7,7,0,0,"Attchd",2005,2,2,603,3,3,2,0,108,0,0,0,0,0,"None","None",0,"2",2008,"WD","Normal",226700
"20","RL",70,9170,1,"None",3,"Lvl","Corner",2,"Edwards","Feedr","Norm","1Fam","1Story",5,7,1965,1965,"Hip","CompShg","MetalSd","MetalSd",0,0,3,3,"CBlock",3,3,1,5,698,6,96,420,1214,"GasA",5,1,"SBrkr",1214,0,0,1214,1,0,1,0,2,1,3,6,7,0,0,"Detchd",1965,1,2,461,2,2,2,0,0,184,0,0,0,0,"GdPrv","Shed",400,"4",2007,"WD","Normal",140000
"20","RL",100,15602,1,"None",2,"Lvl","Inside",2,"Crawfor","Norm","Norm","1Fam","1Story",7,8,1959,1997,"Gable","CompShg","BrkFace","Wd Sdng",0,0,3,3,"CBlock",3,3,1,5,1247,1,0,254,1501,"GasA",3,1,"SBrkr",1801,0,0,1801,1,0,2,0,1,1,3,6,7,2,3,"Attchd",1959,3,2,484,3,3,2,0,54,0,0,161,0,0,"GdWo","None",0,"3",2010,"WD","Normal",289000
"160","RL",24,2308,1,"None",3,"Lvl","Inside",2,"NPkVill","Norm","Norm","TwnhsE","2Story",6,5,1974,1974,"Gable","CompShg","Plywood","Brk Cmn",0,0,3,3,"CBlock",3,3,1,5,257,3,495,103,855,"GasA",3,1,"SBrkr",855,467,0,1322,0,1,2,1,3,1,3,6,7,1,2,"Attchd",1974,1,2,440,3,3,2,260,0,0,0,0,0,0,"None","None",0,"6",2009,"WD","Normal",147000
"90","RM",60,7596,1,"Grvl",3,"Lvl","Inside",2,"OldTown","Artery","Norm","Duplex","2Story",5,5,1952,1952,"Hip","CompShg","Wd Sdng","Wd Sdng",1,360,3,3,"CBlock",3,3,1,1,0,1,0,960,960,"GasA",4,1,"SBrkr",960,1000,0,1960,0,0,2,0,4,2,3,10,7,0,0,"Detchd",1952,1,2,400,3,3,0,0,0,0,0,0,0,0,"None","None",0,"7",2009,"COD","Normal",124500
"60","RL",80,9554,1,"None",2,"Lvl","Inside",2,"SawyerW","Norm","Norm","1Fam","2Story",8,5,1993,1994,"Gable","CompShg","VinylSd","VinylSd",1,125,4,3,"PConc",4,3,1,6,380,1,0,397,777,"GasA",5,1,"SBrkr",1065,846,0,1911,0,0,2,1,3,1,4,8,7,1,3,"Attchd",1993,2,2,471,3,3,2,182,81,0,0,0,0,0,"None","None",0,"9",2006,"WD","Normal",215000
"20","FV",75,7862,1,"None",2,"Lvl","Inside",2,"Somerst","Norm","Norm","1Fam","1Story",6,5,2009,2009,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,6,27,1,0,1191,1218,"GasA",5,1,"SBrkr",1218,0,0,1218,0,0,2,0,2,1,4,4,7,0,0,"Attchd",2009,3,2,676,3,3,2,0,102,0,0,0,0,0,"None","None",0,"9",2009,"New","Partial",208300
"70","RM",60,9600,1,"None",3,"Lvl","Inside",2,"OldTown","Norm","Norm","1Fam","2Story",7,9,1928,2005,"Gambrel","CompShg","MetalSd","MetalSd",0,0,3,5,"BrkTil",3,3,1,3,141,1,0,548,689,"GasA",5,1,"SBrkr",689,689,0,1378,0,0,2,0,3,1,4,7,7,1,4,"Detchd",1928,1,2,360,3,3,0,0,0,116,0,0,0,0,"None","None",0,"10",2008,"WD","Normal",161000
"20","RL",80,9600,1,"None",3,"Lvl","Corner",2,"NAmes","Norm","Norm","1Fam","1Story",5,6,1959,1959,"Gable","CompShg","MetalSd","MetalSd",1,132,3,3,"CBlock",3,3,1,5,991,1,0,50,1041,"GasA",5,1,"SBrkr",1041,0,0,1041,1,0,1,0,3,1,3,6,7,0,0,"Attchd",1959,2,1,270,3,3,2,224,88,0,0,0,0,0,"MnPrv","None",0,"7",2009,"WD","Normal",124500
"20","RL",75,14559,1,"None",3,"Lvl","Inside",2,"NAmes","Norm","Norm","1Fam","1Story",5,7,1951,2000,"Hip","CompShg","Wd Sdng","Wd Sdng",0,70,4,3,"CBlock",3,3,1,4,650,3,180,178,1008,"GasA",5,1,"SBrkr",1363,0,0,1363,1,0,1,0,2,1,3,6,6,2,3,"CarPort",1951,1,1,288,3,3,2,324,42,0,0,168,0,0,"None","Shed",2000,"6",2009,"WD","Normal",164900
"120","RL",40,6792,1,"None",2,"Lvl","Inside",2,"NridgHt","Norm","Norm","TwnhsE","1Story",7,5,2005,2006,"Gable","CompShg","VinylSd","VinylSd",2,94,4,3,"PConc",4,3,1,1,0,1,0,1368,1368,"GasA",5,1,"SBrkr",1368,0,0,1368,0,0,2,0,2,1,4,6,7,1,4,"Attchd",2005,2,2,474,3,3,2,132,35,0,0,0,0,0,"None","None",0,"3",2006,"New","Partial",202665
"20","RL",70,9100,1,"None",3,"Lvl","Corner",2,"NAmes","Feedr","Norm","1Fam","1Story",5,5,1958,1958,"Gable","CompShg","VinylSd","VinylSd",0,0,3,3,"CBlock",3,3,1,4,521,2,174,169,864,"GasA",3,1,"SBrkr",864,0,0,864,1,0,1,0,3,1,3,5,7,0,0,"Detchd",1964,1,2,624,3,3,2,0,0,0,0,0,0,0,"None","None",0,"7",2006,"WD","Normal",129900
"20","RL",71,9187,1,"None",3,"Bnk","Corner",2,"Mitchel","Norm","Norm","1Fam","1Story",6,5,1983,1983,"Gable","CompShg","VinylSd","VinylSd",0,0,3,4,"PConc",3,3,1,5,336,1,0,748,1084,"GasA",3,1,"SBrkr",1080,0,0,1080,0,0,1,1,3,1,3,5,7,0,0,"Attchd",1983,1,2,484,3,3,2,120,0,158,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",134000
"45","RL",55,10594,1,"None",3,"Lvl","Inside",2,"Crawfor","Norm","Norm","1Fam","1.5Unf",5,5,1926,1950,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"BrkTil",3,3,1,1,0,1,0,768,768,"Grav",2,0,"SBrkr",789,0,0,789,0,0,1,0,2,1,3,5,7,0,0,"Detchd",1926,1,1,200,1,1,2,0,0,112,0,0,0,0,"MnPrv","None",0,"6",2007,"WD","Normal",96500
"20","RL",94,12220,1,"None",3,"Lvl","Inside",2,"NridgHt","Norm","Norm","1Fam","1Story",10,5,2009,2009,"Hip","CompShg","CemntBd","CmentBd",1,305,5,3,"CBlock",5,3,1,6,1436,1,0,570,2006,"GasA",5,1,"SBrkr",2020,0,0,2020,1,0,2,1,3,1,5,9,7,1,4,"Attchd",2009,3,3,900,3,3,2,156,54,0,0,0,0,0,"None","None",0,"9",2009,"New","Partial",402861
"80","RL",80,10448,1,"None",2,"Lvl","Corner",2,"NWAmes","Norm","Norm","1Fam","SLvl",6,6,1972,1972,"Gable","CompShg","HdBoard","HdBoard",1,333,3,3,"CBlock",3,3,1,1,0,1,0,689,689,"GasA",3,1,"SBrkr",1378,741,0,2119,0,0,2,1,3,1,3,7,7,1,3,"Attchd",1972,2,2,583,3,3,2,0,104,0,0,0,0,0,"GdPrv","None",0,"8",2009,"COD","Abnorml",158000
"60","RL",79,10208,1,"None",2,"Lvl","Inside",2,"NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd",1,921,4,3,"PConc",4,3,1,1,0,1,0,1264,1264,"GasA",5,1,"SBrkr",1277,1067,0,2344,0,0,2,1,3,1,4,7,7,1,3,"Attchd",1996,2,3,889,3,3,2,220,0,0,0,0,0,0,"None","None",0,"7",2009,"WD","Normal",265000
"60","RL",70,9531,1,"None",2,"Lvl","CulDSac",2,"CollgCr","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd",0,0,3,3,"PConc",4,3,2,6,706,1,0,88,794,"GasA",5,1,"SBrkr",882,914,0,1796,1,0,2,1,3,1,3,7,7,0,0,"Attchd",1998,2,2,546,3,3,2,0,36,0,0,0,0,0,"MnPrv","None",0,"5",2007,"WD","Normal",211000
"70","RL",53,10918,1,"None",3,"Lvl","Inside",2,"Crawfor","Norm","Norm","1Fam","2Story",7,9,1926,2004,"Gambrel","CompShg","MetalSd","MetalSd",0,0,4,3,"BrkTil",4,3,1,1,0,1,0,1276,1276,"GasA",5,1,"SBrkr",1276,804,0,2080,0,0,1,1,3,1,4,9,7,2,4,"Detchd",1926,1,1,282,3,3,2,0,0,0,0,145,0,0,"MnPrv","None",0,"6",2009,"WD","Normal",234000
"190","RL",60,10800,1,"Grvl",3,"Lvl","Inside",2,"OldTown","Norm","Norm","2fmCon","2Story",4,7,1900,2000,"Gable","CompShg","MetalSd","MetalSd",0,0,3,3,"BrkTil",0,0,0,0,0,0,0,0,0,"GasA",3,0,"FuseA",694,600,0,1294,0,0,2,0,3,2,3,7,7,0,0,"No Garage",1900,0,0,0,0,0,0,220,114,210,0,0,0,0,"None","None",0,"8",2008,"WD","Normal",106250
"20","RL",90,11988,1,"None",2,"Lvl","Corner",2,"NAmes","Feedr","Norm","1Fam","1Story",6,6,1957,1957,"Gable","CompShg","VinylSd","VinylSd",0,0,3,3,"CBlock",3,3,1,3,777,1,0,467,1244,"GasA",5,1,"FuseA",1244,0,0,1244,0,0,1,1,3,1,3,6,7,2,4,"Attchd",1957,1,1,336,3,3,2,0,40,0,0,0,0,0,"None","None",0,"5",2007,"WD","Normal",150000
"50","RM",50,5000,1,"None",3,"Lvl","Corner",2,"BrkSide","Feedr","Norm","1Fam","1.5Fin",6,7,1947,1950,"Gable","CompShg","CemntBd","CmentBd",0,0,3,4,"CBlock",3,3,1,5,399,1,0,605,1004,"GasA",5,1,"SBrkr",1004,660,0,1664,0,0,2,0,3,1,3,7,7,2,4,"Detchd",1950,1,2,420,3,3,2,0,24,36,0,0,0,0,"None","None",0,"10",2006,"WD","Normal",159000
"60","RL",130,40094,1,"None",2,"Bnk","Inside",2,"Edwards","PosN","PosN","1Fam","2Story",10,5,2007,2008,"Hip","CompShg","CemntBd","CmentBd",2,762,5,3,"PConc",5,3,4,6,2260,1,0,878,3138,"GasA",5,1,"SBrkr",3138,1538,0,4676,1,0,3,1,3,1,5,11,7,1,4,"BuiltIn",2007,3,3,884,3,3,2,208,406,0,0,0,0,0,"None","None",0,"10",2007,"New","Partial",184750
"60","RL",95,11787,1,"None",2,"Lvl","Inside",2,"NoRidge","Norm","Norm","1Fam","2Story",7,5,1996,1997,"Gable","CompShg","VinylSd","VinylSd",1,594,4,3,"PConc",4,3,1,6,719,1,0,660,1379,"GasA",5,1,"SBrkr",1383,1015,0,2398,1,0,2,1,3,1,4,8,7,1,3,"Attchd",1996,3,3,834,3,3,2,239,60,0,0,0,0,0,"None","None",0,"8",2007,"WD","Normal",315750
"20","FV",62,7500,1,"Pave",3,"Lvl","Inside",2,"Somerst","Norm","Norm","1Fam","1Story",7,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,3,1,1,0,1,0,1257,1257,"GasA",5,1,"SBrkr",1266,0,0,1266,0,0,2,0,3,1,4,6,7,1,3,"Attchd",2005,1,2,453,3,3,2,38,144,0,0,0,0,0,"None","None",0,"4",2006,"WD","Normal",176000
"20","RL",70,13300,1,"None",3,"Lvl","Inside",2,"NAmes","Norm","Norm","1Fam","1Story",5,7,1956,2000,"Hip","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"CBlock",4,3,1,3,377,1,0,551,928,"GasA",3,1,"SBrkr",928,0,0,928,0,0,1,0,2,1,3,4,7,0,0,"Attchd",1956,1,1,252,3,3,2,261,0,156,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",132000
"60","RL",67,14948,1,"None",2,"Lvl","Inside",2,"NridgHt","Norm","Norm","1Fam","2Story",9,5,2008,2008,"Hip","CompShg","VinylSd","VinylSd",2,268,5,3,"PConc",5,3,3,6,1330,1,0,122,1452,"GasA",5,1,"SBrkr",1476,1237,0,2713,1,0,2,1,3,1,5,11,7,1,4,"Attchd",2008,3,3,858,3,3,2,126,66,0,0,0,0,0,"None","None",0,"11",2008,"New","Partial",446261
"30","RL",58,9098,1,"None",2,"Lvl","Inside",2,"Edwards","Norm","Norm","1Fam","1Story",4,7,1920,2002,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"BrkTil",3,3,2,5,348,1,0,180,528,"GasA",5,1,"SBrkr",605,0,0,605,1,0,1,0,2,1,3,5,7,0,0,"No Garage",1920,0,0,0,0,0,0,0,0,144,0,0,0,0,"None","None",0,"7",2007,"WD","Normal",86000
"20","RL",70,32668,1,"None",2,"Lvl","CulDSac",2,"Crawfor","Norm","Norm","1Fam","1Story",6,3,1957,1975,"Hip","CompShg","Wd Sdng","Stone",0,0,4,3,"PConc",3,3,1,3,1219,1,0,816,2035,"GasA",3,1,"SBrkr",2515,0,0,2515,1,0,3,0,4,2,3,9,3,2,3,"Attchd",1975,2,2,484,3,3,2,0,0,200,0,0,0,0,"None","None",0,"3",2007,"WD","Alloca",200624
"80","RL",85,10200,1,"None",3,"Lvl","Inside",2,"Timber","Norm","Norm","1Fam","SLvl",6,5,1988,1989,"Gable","CompShg","HdBoard","HdBoard",1,219,4,3,"CBlock",4,3,3,6,783,1,0,678,1461,"GasA",5,1,"SBrkr",1509,0,0,1509,1,0,2,0,3,1,4,5,7,1,2,"Attchd",1988,2,2,600,3,3,2,224,0,0,0,0,0,0,"None","None",0,"8",2008,"WD","Abnorml",175000
"70","RM",60,6155,1,"None",2,"Lvl","FR3",2,"BrkSide","RRNn","Feedr","1Fam","2Story",6,8,1920,1999,"Gable","CompShg","Wd Sdng","Wd Sdng",0,0,3,3,"BrkTil",2,2,2,1,0,1,0,611,611,"GasA",5,1,"SBrkr",751,611,0,1362,0,0,2,0,3,1,3,6,7,0,0,"Detchd",1920,3,2,502,3,2,2,0,0,84,0,0,0,0,"None","None",0,"6",2008,"WD","Normal",128000
"20","RL",60,7200,1,"None",3,"Lvl","Inside",2,"NAmes","Norm","Norm","1Fam","1Story",5,7,1955,2007,"Gable","CompShg","VinylSd","VinylSd",0,0,3,3,"Slab",0,0,0,0,0,0,0,0,0,"GasA",5,1,"SBrkr",827,0,0,827,0,0,1,0,2,1,3,5,4,1,1,"Detchd",1967,1,1,392,3,3,2,0,0,0,0,0,0,0,"None","None",0,"4",2010,"WD","Normal",107500
"20","RL",50,5000,1,"None",3,"Low","Inside",1,"BrkSide","Norm","Norm","1Fam","1Story",1,3,1946,1950,"Gable","CompShg","VinylSd","VinylSd",0,0,2,2,"Slab",0,0,0,0,0,0,0,0,0,"GasA",2,0,"FuseF",334,0,0,334,0,0,1,0,1,1,2,2,7,0,0,"No Garage",1946,0,0,0,0,0,0,0,0,0,0,0,0,0,"None","None",0,"1",2007,"WD","Normal",39300
"60","RL",74,9056,1,"None",2,"Lvl","Inside",2,"Gilbert","Norm","Norm","1Fam","2Story",8,5,2004,2004,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",5,4,3,1,0,1,0,707,707,"GasA",5,1,"SBrkr",707,707,0,1414,0,0,2,1,3,1,4,6,7,1,4,"Attchd",2004,3,2,403,3,3,2,100,35,0,0,0,0,0,"None","None",0,"10",2006,"WD","Normal",178000
"190","RL",70,7000,1,"None",3,"Lvl","Inside",2,"Edwards","Norm","Norm","2fmCon","2Story",5,7,1910,1991,"Gable","CompShg","MetalSd","MetalSd",0,0,3,3,"CBlock",4,3,4,6,969,1,0,148,1117,"GasA",3,1,"SBrkr",820,527,0,1347,1,0,1,0,3,1,3,5,7,0,0,"No Garage",1910,0,0,0,0,0,0,85,0,148,0,0,0,0,"None","None",0,"1",2008,"WD","Normal",107500
"60","RL",57,8924,1,"None",2,"Lvl","CulDSac",2,"CollgCr","Norm","Norm","1Fam","2Story",7,5,1998,1999,"Gable","CompShg","VinylSd","VinylSd",0,0,3,3,"PConc",4,3,3,1,0,1,0,880,880,"GasA",5,1,"SBrkr",880,844,0,1724,0,0,2,1,3,1,4,8,7,0,0,"Attchd",1998,3,2,527,3,3,2,120,155,0,0,0,0,0,"None","None",0,"7",2008,"WD","Normal",188000
"20","RL",73,12735,1,"None",2,"Lvl","FR2",2,"NAmes","Norm","Norm","1Fam","1Story",4,5,1972,1972,"Hip","CompShg","MetalSd","MetalSd",0,0,3,3,"CBlock",3,3,1,4,600,1,0,264,864,"GasA",3,1,"SBrkr",864,0,0,864,0,0,1,0,3,1,3,5,7,0,0,"Detchd",1980,1,2,576,3,3,2,216,0,0,0,0,0,0,"MnWw","None",0,"4",2008,"COD","Normal",111250
"20","RL",72,11553,1,"None",2,"Lvl","Inside",2,"Sawyer","Norm","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","Plywood","Plywood",1,188,3,3,"CBlock",3,3,1,4,673,1,0,378,1051,"GasA",3,1,"SBrkr",1159,0,0,1159,0,0,1,1,3,1,3,7,7,1,2,"Attchd",1968,1,1,336,3,3,2,466,0,0,0,0,0,0,"None","None",0,"7",2006,"WD","Normal",158000
"20","RL",70,11423,1,"None",3,"Lvl","Inside",2,"CollgCr","Norm","Norm","1Fam","1Story",8,5,2001,2002,"Gable","CompShg","VinylSd","VinylSd",1,479,4,3,"PConc",4,3,3,6,1358,1,0,223,1581,"GasA",5,1,"SBrkr",1601,0,0,1601,1,0,2,0,3,1,4,6,7,1,3,"Attchd",2001,2,2,670,3,3,2,180,0,0,0,0,0,0,"MnPrv","Shed",2000,"5",2010,"WD","Normal",272000
"20","RL",85,14601,1,"None",3,"Lvl","Inside",2,"Timber","Norm","Norm","1Fam","1Story",9,5,2006,2006,"Hip","CompShg","VinylSd","VinylSd",1,584,5,3,"PConc",5,3,3,6,1260,1,0,578,1838,"GasA",5,1,"SBrkr",1838,0,0,1838,1,0,2,0,2,1,5,8,7,1,4,"Attchd",2006,3,3,765,3,3,2,270,68,0,0,0,0,0,"None","None",0,"3",2009,"WD","Normal",315000
"60","RL",89,11000,1,"None",3,"Lvl","FR2",2,"NoRidge","Norm","Norm","1Fam","2Story",8,5,2000,2000,"Gable","CompShg","VinylSd","VinylSd",1,72,4,3,"PConc",4,3,1,1,0,1,0,969,969,"GasA",5,1,"SBrkr",997,1288,0,2285,0,0,2,1,4,1,4,8,7,1,3,"BuiltIn",2000,3,3,648,3,3,2,0,56,0,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",248000
"20","RL",78,10140,1,"None",3,"Lvl","Inside",2,"NWAmes","RRAn","Norm","1Fam","1Story",7,5,1998,1999,"Hip","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",5,3,1,2,144,6,1127,379,1650,"GasA",5,1,"SBrkr",1680,0,0,1680,1,0,2,0,3,1,4,7,3,1,3,"Attchd",1998,3,2,583,3,3,2,78,73,0,0,0,0,0,"None","None",0,"6",2009,"WD","Normal",213250
"120","RH",34,4058,1,"None",3,"Lvl","Inside",2,"NAmes","Norm","Norm","TwnhsE","SFoyer",7,5,1998,1998,"Gable","CompShg","MetalSd","MetalSd",1,182,3,3,"PConc",4,3,3,6,584,2,139,0,723,"GasA",5,1,"SBrkr",767,0,0,767,1,0,1,0,1,1,3,4,7,0,0,"Attchd",1998,3,1,367,3,3,2,120,40,0,0,0,0,0,"None","None",0,"6",2007,"WD","Normal",133000
"60","RL",58,17104,1,"None",2,"Lvl","Inside",2,"Gilbert","Norm","Norm","1Fam","2Story",7,5,2006,2006,"Gable","CompShg","VinylSd","VinylSd",0,0,4,3,"PConc",4,4,3,6,554,1,0,100,654,"GasA",5,1,"SBrkr",664,832,0,1496,1,0,2,1,3,1,4,7,7,1,4,"Attchd",2006,2,2,426,3,3,2,100,24,0,0,0,0,0,"None","None",0,"9",2006,"New","Partial",179665
"50","RL",80,13837,1,"None",2,"Lvl","Corner",2,"NWAmes","Norm","Norm","1Fam","1.5Fin",7,5,1988,1988,"Gable","CompShg","HdBoard","HdBoard",1,178,4,4,"PConc",4,4,1,6,1002,2,202,0,1204,"GasA",4,1,"SBrkr",1377,806,0,2183,0,0,2,1,4,1,4,9,7,0,0,"Attchd",1988,1,3,786,3,3,2,0,0,0,0,0,0,0,"None","None",0,"2",2006,"WD","Normal",229000
