"Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice","TotalSF"
1906,NA,"RL",78,15600,1,1,4,"Bnk","AllPub","Inside",3,"Crawfor","Norm","Norm","1Fam","1.5Fin",5,7,1949,2005,"Gable","CompShg","BrkComm","Brk Cmn","None",0,3,3,"BrkTil",4,4,2,5,312,4,507,248,1067,"GasW",2,1,"SBrkr",986,537,0,1523,1,0,2,0,3,1,2,7,3,1,4,"Attchd",1949,2,1,295,4,4,3,0,0,81,0,0,0,1,1,"None",0,10,4,"WD","Normal",NA,2590
1907,NA,"RL",100,17500,1,1,4,"Bnk","AllPub","Corner",2,"Crawfor","PosA","Norm","1Fam","1Story",6,5,1954,1954,"Gable","CompShg","HdBoard","HdBoard","Stone",420,3,3,"PConc",4,4,4,3,784,5,435,91,1310,"GasA",5,2,"SBrkr",1906,0,0,1906,1,0,1,1,3,1,3,6,8,2,5,"Basment",1954,2,2,576,4,4,3,0,201,0,0,0,0,1,1,"None",0,1,4,"WD","Normal",NA,3216
1908,NA,"RM",24,1733,1,1,4,"Lvl","AllPub","Inside",3,"Blueste","Norm","Norm","Twnhs","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",4,4,2,2,0,2,0,516,516,"GasA",3,2,"SBrkr",516,516,0,1032,0,0,1,0,2,1,3,5,8,1,4,"Detchd",1980,2,2,452,4,4,3,279,0,0,0,0,0,1,5,"None",0,5,4,"WD","Normal",NA,1548
1909,NA,"RM",24,1488,1,1,4,"Lvl","AllPub","Inside",3,"Blueste","Norm","Norm","TwnhsE","2Story",6,6,1980,1992,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"CBlock",5,4,3,6,471,2,0,90,561,"GasA",3,2,"SBrkr",561,668,0,1229,1,0,1,1,2,1,4,5,8,1,4,"Attchd",1980,4,2,462,4,4,3,176,0,0,0,0,0,1,5,"None",0,10,4,"WD","Normal",NA,1790
1910,NA,"RM",24,1612,1,1,4,"Lvl","AllPub","Inside",3,"Blueste","Norm","Norm","Twnhs","2Story",6,6,1980,1980,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",5,4,2,2,0,2,0,561,561,"GasA",3,2,"SBrkr",561,668,0,1229,0,0,1,1,2,1,3,5,8,1,4,"Attchd",1980,4,2,462,4,4,3,154,0,0,0,0,0,1,4,"None",0,7,4,"WD","Normal",NA,1790
1911,NA,"RL",67.5,13607,1,1,3,"Lvl","AllPub","Inside",3,"Crawfor","Norm","Norm","1Fam","SLvl",6,6,1986,1986,"Gable","CompShg","VinylSd","VinylSd","BrkFace",242,3,4,"CBlock",4,4,2,6,454,2,0,118,572,"GasA",4,2,"SBrkr",1182,800,0,1982,1,0,2,1,3,1,3,6,8,1,4,"BuiltIn",1986,4,2,501,4,4,3,400,112,0,0,0,0,1,1,"Shed",1500,4,4,"WD","Normal",NA,2554
1912,NA,"RL",72,17597,1,1,4,"Bnk","AllPub","Inside",3,"Crawfor","Norm","Norm","1Fam","1Story",7,9,1971,2009,"Hip","CompShg","BrkFace","BrkFace","None",0,4,4,"CBlock",5,4,2,7,803,6,419,581,1803,"GasA",3,2,"SBrkr",2365,0,0,2365,1,0,2,0,3,1,5,7,7,2,5,"Attchd",1971,4,2,551,4,4,3,200,144,0,0,0,0,1,5,"None",0,7,4,"WD","Normal",NA,4168
1913,NA,"RM",50,8660,1,1,4,"Bnk","AllPub","Inside",3,"IDOTRR","Norm","Norm","1Fam","2Story",5,6,1900,1993,"Gambrel","CompShg","AsbShng","AsbShng","None",0,3,3,"BrkTil",4,4,2,2,0,2,0,760,760,"GasA",5,1,"SBrkr",928,928,312,2168,0,0,2,0,5,1,4,11,8,0,1,"Detchd",1998,2,2,576,4,4,3,467,160,78,0,0,0,1,1,"None",0,12,4,"WD","Normal",NA,2616
1914,NA,"C (all)",60,10200,1,3,4,"Lvl","AllPub","Inside",3,"IDOTRR","Norm","Norm","1Fam","1Story",4,6,1925,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"BrkTil",4,4,2,2,0,2,0,572,572,"GasA",2,1,"FuseP",572,0,0,572,0,0,1,0,2,1,3,4,8,0,1,"Detchd",1940,2,1,200,4,4,1,0,0,72,0,0,0,1,1,"None",0,5,4,"WD","Normal",NA,1144
1915,NA,"RM",44,3843,1,1,3,"HLS","AllPub","Inside",2,"Crawfor","Norm","Norm","TwnhsE","1Story",8,5,2007,2008,"Hip","CompShg","CemntBd","CmentBd","Stone",174,5,3,"PConc",6,4,5,7,1476,2,0,120,1596,"GasA",5,2,"SBrkr",1648,0,0,1648,1,1,2,0,2,1,5,5,8,1,5,"Attchd",2007,4,2,482,4,4,3,162,53,0,153,0,0,1,1,"None",0,6,4,"New","Partial",NA,3244
1916,NA,"RL",109,21780,2,1,4,"Lvl",NA,"Inside",3,"IDOTRR","Norm","Norm","1Fam","1Story",2,4,1910,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,2,2,"CBlock",1,1,1,1,0,1,0,0,0,"GasA",3,1,"FuseA",810,0,0,810,0,0,1,0,1,1,3,4,7,0,1,"Detchd",1975,2,1,280,4,4,1,119,24,0,0,0,0,1,1,"None",0,3,4,"ConLD","Normal",NA,810
1917,NA,"RL",75,10125,1,1,4,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","2Story",8,5,2000,2001,"Gable","CompShg","CemntBd","CmentBd","None",0,4,3,"PConc",5,4,2,6,445,5,250,412,1107,"GasA",5,2,"SBrkr",1040,1012,0,2052,0,0,2,1,3,1,4,7,8,1,4,"BuiltIn",2000,4,3,642,4,4,3,210,91,0,0,0,0,1,1,"None",0,5,4,"WD","Normal",NA,3159
1918,NA,"RL",75,9750,1,1,4,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","SFoyer",6,6,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,4,4,6,767,2,0,135,902,"GasA",5,2,"SBrkr",926,0,0,926,1,0,1,0,2,1,3,5,8,1,4,"Attchd",1977,2,1,351,4,4,3,319,0,0,0,0,0,1,4,"None",0,4,4,"WD","Normal",NA,1828
1919,NA,"RL",72,9360,1,1,4,"Bnk","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","SFoyer",6,7,1977,1977,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",5,4,4,7,841,3,116,0,957,"GasA",3,2,"SBrkr",1287,0,0,1287,1,0,1,1,2,1,3,5,8,2,3,"Attchd",1977,3,2,541,4,4,3,302,39,0,0,120,0,1,3,"None",0,11,4,"WD","Normal",NA,2244
1920,NA,"RL",82,11070,1,1,4,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","1Story",5,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",5,4,2,5,55,2,0,1527,1582,"GasA",3,2,"SBrkr",1595,0,0,1595,1,0,2,0,2,1,3,5,8,0,1,"Detchd",1991,2,2,672,4,4,3,0,0,0,0,0,0,1,1,"None",0,4,4,"COD","Abnorml",NA,3177
1921,NA,"RL",113,13438,1,1,3,"HLS","AllPub","Corner",3,"Timber","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Gable","CompShg","CemntBd","CmentBd","Stone",246,5,3,"CBlock",6,4,5,7,1758,2,0,432,2190,"GasA",5,2,"SBrkr",2036,0,0,2036,1,0,2,0,3,1,5,9,8,1,6,"Attchd",2008,4,3,780,4,4,3,90,154,0,0,0,0,1,1,"None",0,7,4,"WD","Normal",NA,4226
1922,NA,"RL",79,14463,1,1,3,"HLS","AllPub","Corner",3,"Timber","Norm","Norm","1Fam","1Story",9,5,2008,2008,"Gable","CompShg","CemntBd","CmentBd","BrkFace",406,5,3,"PConc",6,4,5,7,1115,2,0,526,1641,"GasA",5,2,"SBrkr",1641,0,0,1641,1,0,2,0,3,1,5,7,8,0,1,"Attchd",2008,4,3,885,4,4,3,0,95,0,0,0,0,1,1,"None",0,1,4,"WD","Normal",NA,3282
1923,NA,"RL",60,9839,1,1,3,"Lvl","AllPub","CulDSac",3,"Timber","Norm","Norm","1Fam","2Story",6,8,1980,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,3,4,"PConc",5,4,2,6,462,2,0,250,712,"GasA",5,2,"SBrkr",1375,862,0,2237,0,0,2,1,3,1,4,7,8,1,4,"BuiltIn",1980,4,2,440,4,4,3,305,24,0,0,0,0,1,1,"Shed",2500,2,4,"WD","Normal",NA,2949
1924,NA,"RL",125,14419,1,1,3,"Lvl","AllPub","Corner",3,"Timber","Norm","Norm","1Fam","SLvl",7,5,1987,1989,"Hip","CompShg","Plywood","Plywood","BrkFace",310,3,3,"PConc",5,4,5,7,904,6,624,117,1645,"GasA",5,2,"SBrkr",1479,0,0,1479,2,0,2,1,3,1,4,7,7,1,3,"Attchd",1987,4,2,578,4,4,3,224,238,0,0,0,0,1,1,"None",0,7,4,"WD","Normal",NA,3124
1925,NA,"RL",75,9157,1,1,3,"Lvl","AllPub","Corner",3,"Timber","Norm","Norm","1Fam","2Story",7,5,2003,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",5,4,2,2,0,2,0,912,912,"GasA",5,2,"SBrkr",1072,942,0,2014,0,0,2,1,3,1,4,9,8,0,1,"Attchd",2003,4,2,486,4,4,3,124,114,0,0,0,0,1,1,"None",0,2,4,"WD","Abnorml",NA,2926
1926,NA,"RL",85,12633,1,1,3,"HLS","AllPub","Inside",3,"Timber","Norm","Norm","1Fam","1Story",9,5,2007,2007,"Hip","CompShg","CemntBd","CmentBd","Stone",290,5,3,"PConc",6,4,5,7,1640,2,0,338,1978,"GasA",5,2,"SBrkr",1978,0,0,1978,1,0,2,0,2,1,5,7,8,1,5,"Attchd",2007,4,3,920,4,4,3,308,52,0,0,0,0,1,1,"None",0,5,4,"WD","Normal",NA,3956
1927,NA,"RL",75,12518,1,1,3,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","1Story",5,7,1968,1968,"Gable","CompShg","HdBoard","HdBoard","BrkFace",182,3,3,"CBlock",4,4,2,6,532,2,0,476,1008,"GasA",4,2,"SBrkr",1008,0,0,1008,0,0,1,0,3,1,4,6,8,0,1,"Attchd",1968,2,1,384,4,4,3,144,0,0,0,0,0,1,4,"None",0,4,4,"WD","Normal",NA,2016
1928,NA,"RL",83,13383,1,1,3,"Lvl","AllPub","Inside",2,"Mitchel","Norm","Norm","1Fam","1Story",5,5,1969,2000,"Hip","CompShg","HdBoard","HdBoard","BrkFace",176,3,3,"CBlock",4,4,2,5,594,2,0,594,1188,"GasA",5,2,"SBrkr",1404,0,0,1404,0,0,2,0,3,1,3,7,8,1,2,"Attchd",1969,2,2,504,4,4,3,0,16,0,0,0,0,1,1,"None",0,3,4,"WD","Normal",NA,2592
1929,NA,"RL",50,7689,1,1,3,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","SFoyer",5,8,1972,1972,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",5,4,4,7,720,5,76,0,796,"GasA",4,2,"SBrkr",796,0,0,796,0,1,1,0,2,1,3,4,8,0,1,"Detchd",1998,2,1,336,4,4,3,138,0,0,0,0,0,1,4,"None",0,7,4,"WD","Normal",NA,1592
1930,NA,"RL",62,7706,1,1,4,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","SLvl",6,5,1993,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,3,4,"CBlock",5,4,4,4,114,7,270,0,384,"GasA",5,2,"SBrkr",1091,0,0,1091,0,1,1,0,2,1,3,5,8,0,1,"Attchd",1993,4,1,429,4,4,3,280,0,0,0,0,0,1,1,"Shed",700,8,4,"WD","Normal",NA,1475
1931,NA,"RL",70,7669,1,1,4,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","SFoyer",5,6,1992,1993,"Gable","CompShg","HdBoard","Wd Shng","None",0,3,3,"PConc",5,4,4,7,718,3,110,0,828,"GasA",3,2,"SBrkr",883,0,0,883,1,0,1,0,2,1,3,5,8,1,3,"Detchd",1998,2,2,698,4,4,3,100,32,0,0,0,0,1,5,"None",0,6,4,"WD","Normal",NA,1711
1932,NA,"RL",62,10429,1,1,4,"Lvl","AllPub","Inside",3,"Mitchel","Norm","Norm","1Fam","2Story",5,5,1992,1992,"Gable","CompShg","HdBoard","Wd Shng","None",0,3,3,"PConc",5,4,2,6,330,2,0,294,624,"GasA",3,2,"SBrkr",624,663,0,1287,0,0,1,1,3,1,3,6,8,0,1,"Detchd",2001,2,2,440,4,4,3,150,0,0,0,0,0,1,1,"None",0,7,4,"WD","Normal",NA,1911
1933,NA,"RL",70,10457,1,1,3,"Lvl","AllPub","Inside",2,"Mitchel","Norm","Norm","1Fam","2Story",5,7,1969,1969,"Gable","CompShg","VinylSd","VinylSd","BrkFace",178,4,5,"CBlock",4,4,5,5,496,3,288,0,784,"GasA",5,2,"SBrkr",784,848,0,1632,0,0,1,1,4,1,3,7,8,1,4,"Attchd",1969,3,2,898,4,4,3,0,173,368,0,0,0,1,4,"None",0,4,4,"WD","Normal",NA,2416
1934,NA,"RL",72,8702,1,1,3,"Lvl","AllPub","Inside",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1997,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,4,2,5,706,2,0,220,926,"GasA",5,2,"SBrkr",926,678,0,1604,0,0,2,1,3,1,3,7,8,1,4,"Attchd",1997,4,2,470,4,4,3,0,36,0,0,0,0,1,1,"None",0,4,3,"WD","Normal",NA,2530
1935,NA,"RL",65,8139,1,1,4,"Lvl","AllPub","Inside",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1995,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",119,3,3,"PConc",5,4,2,6,476,2,0,204,680,"GasA",4,2,"SBrkr",680,790,0,1470,0,0,2,1,3,1,3,7,8,1,4,"BuiltIn",1995,4,2,420,4,4,3,192,49,0,0,0,0,1,1,"None",0,10,3,"WD","Normal",NA,2150
1936,NA,"RL",59,9535,1,1,3,"Lvl","AllPub","Inside",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,5,7,851,2,0,75,926,"GasA",5,2,"SBrkr",926,678,0,1604,0,0,2,1,3,1,3,7,8,0,1,"Attchd",1998,4,2,472,4,4,3,100,82,0,0,0,0,1,1,"None",0,5,3,"WD","Normal",NA,2530
1937,NA,"RL",60,15038,1,1,2,"Lvl","AllPub","Corner",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1996,1996,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",5,4,2,4,138,2,0,778,916,"GasA",4,2,"SBrkr",916,720,0,1636,0,0,2,1,3,1,3,7,8,1,4,"Attchd",1996,4,2,386,4,4,3,168,84,0,0,0,0,1,1,"None",0,11,3,"WD","Normal",NA,2552
1938,NA,"RL",53,14137,1,1,3,"Lvl","AllPub","Inside",3,"Gilbert","Norm","Norm","1Fam","1Story",5,5,1996,1997,"Gable","CompShg","HdBoard","HdBoard","None",0,4,3,"PConc",5,4,2,7,450,2,0,898,1348,"GasA",4,2,"SBrkr",1384,0,0,1384,1,0,2,0,3,1,4,7,8,0,1,"Attchd",1996,2,2,404,4,4,3,0,39,0,0,0,0,1,1,"None",0,11,3,"WD","Normal",NA,2732
1939,NA,"RL",45,6264,1,1,3,"Lvl","AllPub","Corner",3,"StoneBr","Norm","Norm","1Fam","1Story",8,5,1997,1997,"Gable","CompShg","CemntBd","CmentBd","None",0,4,3,"PConc",6,4,3,7,656,2,0,1008,1664,"GasA",5,2,"SBrkr",1682,0,0,1682,1,0,1,1,1,1,4,6,7,1,4,"Attchd",1997,4,2,528,4,4,3,0,0,0,0,0,0,1,1,"None",0,7,3,"WD","Normal",NA,3346
1940,NA,"RL",39,5070,1,1,3,"HLS","AllPub","Inside",3,"StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1992,1992,"Gable","CompShg","HdBoard","HdBoard","None",0,4,3,"PConc",5,4,3,2,0,2,0,1280,1280,"GasA",5,2,"SBrkr",1280,0,0,1280,0,0,2,0,2,1,4,5,8,0,1,"Attchd",1992,3,2,506,4,4,3,0,82,0,0,144,0,1,1,"None",0,8,3,"WD","Normal",NA,2560
1941,NA,"RL",73,11184,1,1,3,"Lvl","AllPub","Corner",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1998,1998,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",5,4,2,2,0,2,0,932,932,"GasA",4,2,"SBrkr",932,701,0,1633,0,0,2,1,3,1,3,7,8,1,4,"Attchd",1998,4,2,460,4,4,3,0,39,0,0,0,0,1,1,"None",0,4,3,"WD","Family",NA,2565
1942,NA,"RL",80,14067,1,1,4,"Lvl","AllPub","FR3",3,"Gilbert","Norm","Norm","1Fam","2Story",6,5,1991,1991,"Gable","CompShg","HdBoard","HdBoard","BrkFace",194,3,3,"PConc",5,4,2,6,504,2,0,332,836,"GasA",4,2,"SBrkr",851,858,0,1709,1,0,2,1,3,1,4,7,8,0,1,"Attchd",1991,4,2,416,4,4,3,0,40,0,0,0,0,1,5,"None",0,9,3,"WD","Normal",NA,2545
1943,NA,"RL",65,5950,1,1,3,"HLS","AllPub","Inside",2,"StoneBr","Norm","Norm","TwnhsE","1Story",8,5,1989,1989,"Gable","CompShg","HdBoard","HdBoard","None",0,4,3,"PConc",5,4,5,7,319,2,0,1018,1337,"GasA",4,2,"SBrkr",1337,0,0,1337,1,0,2,0,2,1,4,5,8,1,4,"Attchd",1989,3,2,462,4,4,3,0,73,154,0,0,0,1,1,"None",0,4,3,"WD","Normal",NA,2674
1944,NA,"RL",101,13543,1,1,3,"HLS","AllPub","Corner",3,"StoneBr","Norm","Norm","1Fam","2Story",8,5,2005,2005,"Gable","CompShg","VinylSd","VinylSd","Stone",130,4,3,"PConc",6,4,5,7,16,2,0,1152,1168,"GasA",5,2,"SBrkr",1168,1332,0,2500,0,0,3,1,5,1,5,9,8,1,5,"BuiltIn",2005,4,3,683,4,4,3,192,32,0,0,0,0,1,1,"None",0,7,3,"WD","Normal",NA,3668
1945,NA,"RL",53,15401,1,1,3,"HLS","AllPub","CulDSac",3,"StoneBr","Norm","Norm","1Fam","1Story",9,5,2004,2004,"Hip","CompShg","VinylSd","VinylSd","BrkFace",296,5,3,"PConc",6,4,5,7,1337,2,0,547,1884,"GasA",5,2,"SBrkr",1884,0,0,1884,1,0,2,0,2,1,5,7,8,1,5,"Attchd",2004,4,3,670,4,4,3,214,76,0,0,0,0,1,1,"None",0,9,3,"WD","Normal",NA,3768
1946,NA,"RL",94,31220,1,1,3,"Bnk",NA,"FR2",3,"Gilbert","Feedr","Norm","1Fam","1Story",6,2,1952,1952,"Hip","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",4,4,2,2,0,2,0,1632,1632,"GasA",3,2,"FuseA",1474,0,0,1474,0,0,1,0,3,1,3,7,6,2,5,"Attchd",1952,2,2,495,4,4,3,0,0,144,0,0,0,1,1,"Shed",750,5,3,"WD","Normal",NA,3106
1947,NA,"RL",60,8118,1,1,4,"HLS","AllPub","Inside",3,"StoneBr","PosN","PosN","TwnhsE","1Story",9,5,2007,2007,"Hip","CompShg","MetalSd","MetalSd","BrkFace",178,5,3,"PConc",6,4,5,7,1034,2,0,676,1710,"GasA",5,2,"SBrkr",1710,0,0,1710,1,0,2,0,2,1,5,6,8,1,5,"Attchd",2007,3,2,557,4,4,3,156,48,0,0,0,0,1,1,"None",0,7,3,"WD","Normal",NA,3420
1948,NA,"RL",43,47280,1,1,3,"Lvl","AllPub","Inside",3,"Gilbert","Norm","Norm","1Fam","1Story",6,5,1950,1950,"Hip","CompShg","AsbShng","AsbShng","BrkFace",44,3,3,"CBlock",4,4,2,2,0,2,0,1488,1488,"GasA",4,2,"SBrkr",1488,0,0,1488,0,0,2,1,3,1,3,6,8,1,4,"Attchd",1950,3,2,738,4,4,3,0,0,180,0,0,0,1,1,"None",0,7,3,"WD","Family",NA,2976
1949,NA,"RL",63,12680,1,1,3,"Lvl","AllPub","Inside",3,"NWAmes","Norm","Norm","1Fam","1Story",7,6,1988,1988,"Gable","CompShg","Plywood","Wd Sdng","BrkFace",102,4,3,"CBlock",5,5,3,7,983,2,0,692,1675,"GasA",5,2,"SBrkr",1688,0,0,1688,1,0,2,0,2,1,5,6,8,1,6,"Attchd",1988,3,2,528,4,4,3,0,48,0,0,141,0,1,1,"None",0,6,3,"WD","Normal",NA,3363
1950,NA,"RL",24,10825,1,1,3,"Lvl","AllPub","Inside",3,"NWAmes","Norm","Norm","1Fam","1Story",7,7,1983,1983,"Gable","CompShg","WdShing","Plywood","BrkFace",174,4,3,"CBlock",5,4,3,7,747,2,0,513,1260,"GasA",3,2,"SBrkr",1260,0,0,1260,1,0,2,0,3,1,3,6,8,0,1,"Attchd",1983,2,2,598,4,4,3,152,0,0,0,0,0,1,1,"None",0,7,3,"WD","Normal",NA,2520
1951,NA,"RL",56,18559,1,1,3,"Lvl","AllPub","CulDSac",3,"NWAmes","Norm","Norm","1Fam","1Story",7,5,1978,1978,"Hip","CompShg","Plywood","Plywood","BrkFace",383,4,4,"CBlock",5,4,2,7,1206,4,186,656,2048,"GasA",3,2,"SBrkr",2064,0,0,2064,1,0,2,0,3,1,4,7,8,2,3,"Attchd",1978,4,2,550,4,4,3,200,0,0,0,0,0,1,1,"None",0,8,3,"WD","Normal",NA,4112
1952,NA,"RL",85,14450,1,1,4,"Lvl","AllPub","Inside",3,"NWAmes","Norm","Norm","1Fam","1Story",7,5,1979,1979,"Hip","CompShg","Plywood","Plywood","BrkFace",194,4,3,"CBlock",5,3,2,6,864,3,449,469,1782,"GasA",3,2,"SBrkr",1782,0,0,1782,0,1,2,0,3,1,4,6,8,1,4,"Attchd",1979,4,2,551,4,4,3,467,0,0,0,0,0,1,1,"None",0,3,3,"WD","Normal",NA,3564
1953,NA,"RL",90,13068,1,1,4,"Lvl","AllPub","Corner",3,"NWAmes","Norm","Norm","1Fam","1Story",6,5,1976,1976,"Hip","CompShg","HdBoard","HdBoard","BrkFace",621,3,3,"PConc",5,4,2,6,890,4,48,273,1211,"GasA",3,2,"SBrkr",1211,0,0,1211,1,0,2,0,3,1,4,6,8,1,2,"Attchd",1976,4,2,461,4,4,3,0,0,0,174,0,0,1,4,"None",0,11,3,"WD","Normal",NA,2422
1954,NA,"RL",80,10400,1,1,4,"Lvl","AllPub","Inside",3,"NWAmes","Norm","Norm","1Fam","2Story",7,6,1980,1988,"Gable","CompShg","HdBoard","HdBoard","BrkFace",280,3,3,"CBlock",5,4,3,2,0,2,0,738,738,"GasA",3,2,"SBrkr",1277,767,0,2044,0,0,2,1,3,1,3,7,7,1,4,"Attchd",1980,2,2,489,4,4,3,28,73,0,0,0,0,1,1,"None",0,3,3,"WD","Normal",NA,2782
1955,NA,"RL",75,9743,1,1,4,"Lvl","AllPub","Inside",3,"NWAmes","Norm","Norm","1Fam","2Story",5,6,1969,1969,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",4,3,2,5,280,2,0,440,720,"GasA",4,2,"SBrkr",720,588,0,1308,0,0,1,1,3,1,3,7,8,0,1,"Detchd",1969,2,2,484,4,4,3,0,0,0,0,0,0,1,1,"None",0,6,3,"WD","Normal",NA,2028
1956,NA,"RL",21,12511,1,1,3,"Lvl","AllPub","Corner",3,"NWAmes","Norm","Norm","1Fam","2Story",7,7,1978,1978,"Mansard","WdShake","Plywood","Plywood","BrkFace",168,4,3,"PConc",5,4,2,6,988,2,0,432,1420,"GasA",5,2,"SBrkr",1420,1420,0,2840,0,1,2,1,4,1,4,8,6,2,5,"Attchd",1978,4,4,1314,4,5,3,0,16,0,0,208,0,1,4,"None",0,12,3,"WD","Normal",NA,4260
1957,NA,"RL",80,10400,1,1,4,"Lvl","AllPub","Inside",3,"NWAmes","Norm","Norm","1Fam","1Story",6,5,1976,1976,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,3,3,"CBlock",4,4,2,2,0,2,0,1444,1444,"GasA",3,2,"SBrkr",1444,0,0,1444,0,0,2,0,2,1,3,5,8,1,5,"Attchd",1976,2,2,473,4,4,3,0,24,0,0,0,0,1,3,"None",0,4,3,"WD","Normal",NA,2888
1958,NA,"RL",51,14311,1,1,3,"Lvl","AllPub","FR3",3,"NWAmes","Norm","Norm","1Fam","2Story",8,5,1996,1996,"Gable","CompShg","VinylSd","VinylSd","BrkFace",402,4,3,"PConc",5,4,2,7,1023,2,0,213,1236,"GasA",5,2,"SBrkr",1236,1104,0,2340,1,0,2,1,4,1,4,9,8,1,5,"Attchd",1996,3,3,787,4,4,3,192,180,218,0,0,0,1,5,"None",0,6,3,"WD","Normal",NA,3576
1959,NA,"RL",60,9000,1,1,4,"Lvl","AllPub","FR2",3,"NAmes","Norm","Norm","Duplex","2Story",5,5,1974,1974,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"CBlock",5,4,3,2,0,2,0,896,896,"GasA",3,2,"SBrkr",896,896,0,1792,0,0,2,2,4,2,3,8,8,0,1,"Detchd",1982,2,2,480,4,4,3,0,45,0,0,0,0,1,1,"None",0,6,3,"WD","Normal",NA,2688
1960,NA,"RL",68,10295,1,1,4,"Lvl","AllPub","FR2",3,"NAmes","Norm","Norm","1Fam","1Story",4,6,1969,1969,"Gable","CompShg","HdBoard","HdBoard","BrkFace",72,3,3,"CBlock",5,4,3,4,252,2,0,684,936,"GasA",3,2,"SBrkr",936,0,0,936,0,0,1,0,2,1,3,4,8,0,1,"Attchd",1969,2,1,288,4,4,3,16,0,0,0,0,0,1,1,"None",0,9,3,"COD","Normal",NA,1872
1961,NA,"RL",63,7560,1,1,4,"Lvl","AllPub","Inside",3,"NAmes","Norm","Norm","1Fam","1Story",5,5,1971,1971,"Hip","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",5,4,2,4,119,6,613,132,864,"GasA",3,2,"SBrkr",864,0,0,864,1,0,1,0,3,1,3,5,8,0,1,"Detchd",1977,2,2,576,4,4,3,0,0,0,0,0,0,1,1,"None",0,5,3,"WD","Normal",NA,1728
